,,,0
cyrillic,times-new-roman,"('cyrl.sha', 'cyrl.short-i', 'cyrl.tse')",0.726027397260274
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.io', 'cyrl.shcha')",0.684931506849315
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.sha', 'cyrl.short-i')",0.684931506849315
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.io', 'cyrl.tse')",0.7397260273972602
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.shcha', 'cyrl.tse')",0.9041095890410958
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.io', 'cyrl.short-i')",0.5753424657534246
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.shcha', 'cyrl.tse')",0.958904109589041
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.sha', 'cyrl.shcha')",0.958904109589041
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.io', 'cyrl.shcha')",0.726027397260274
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.shcha', 'cyrl.short-i')",0.726027397260274
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.tse')",0.7123287671232876
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.short-i', 'cyrl.tse')",0.7671232876712328
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.hard-sign', 'cyrl.short-i')",0.4794520547945205
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.io', 'cyrl.sha')",0.7671232876712328
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.hard-sign', 'cyrl.io')",0.5753424657534246
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.hard-sign', 'cyrl.io')",0.6575342465753424
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.io', 'cyrl.short-i')",0.4383561643835616
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.io', 'cyrl.short-i')",0.6027397260273972
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.io', 'cyrl.tse')",0.6164383561643836
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.hard-sign', 'cyrl.shcha')",0.5616438356164384
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.short-i')",0.7534246575342466
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.short-i', 'cyrl.tse')",0.6575342465753424
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.shcha', 'cyrl.tse')",0.9452054794520548
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.hard-sign', 'cyrl.sha')",0.5616438356164384
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.io', 'cyrl.tse')",0.7534246575342466
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.sha', 'cyrl.short-i')",0.6986301369863014
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.short-i', 'cyrl.tse')",0.7123287671232876
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.sha', 'cyrl.short-i')",0.684931506849315
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.sha', 'cyrl.short-i')",0.6164383561643836
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.sha', 'cyrl.shcha')",0.9452054794520548
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.sha')",0.7671232876712328
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.sha', 'cyrl.shcha')",0.9315068493150684
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.io', 'cyrl.shcha')",0.684931506849315
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.hard-sign', 'cyrl.sha')",0.5205479452054794
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.io')",0.5205479452054794
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.shcha', 'cyrl.tse')",0.9863013698630136
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.sha', 'cyrl.shcha')",0.958904109589041
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.shcha', 'cyrl.short-i')",0.6712328767123288
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.hard-sign', 'cyrl.short-i')",0.4520547945205479
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.shcha', 'cyrl.short-i')",0.8082191780821918
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.hard-sign', 'cyrl.tse')",0.6438356164383562
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.shcha', 'cyrl.short-i')",0.547945205479452
cyrillic,times-new-roman,"('cyrl.io', 'cyrl.sha', 'cyrl.tse')",0.9178082191780822
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.short-i', 'cyrl.tse')",0.6438356164383562
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.sha', 'cyrl.tse')",0.9726027397260274
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.hard-sign', 'cyrl.tse')",0.5068493150684932
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.shcha')",0.8493150684931506
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.hard-sign', 'cyrl.shcha')",0.4794520547945205
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.io', 'cyrl.sha')",0.4794520547945205
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.be', 'cyrl.hard-sign')",0.547945205479452
cyrillic,times-new-roman,"('cyrl.hard-sign', 'cyrl.sha', 'cyrl.tse')",0.8493150684931506
cyrillic,times-new-roman,"('cyrl.be', 'cyrl.io', 'cyrl.sha')",0.6986301369863014
cyrillic,times-new-roman,"('cyrl.shcha', 'cyrl.short-i', 'cyrl.tse')",0.8767123287671232
cyrillic,times-new-roman,"('cyrl.a', 'cyrl.sha', 'cyrl.tse')",0.9041095890410958
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ha', 'cyrl.ie')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.e', 'cyrl.o', 'cyrl.pe')",0.8387096774193549
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ie', 'cyrl.o')",0.7258064516129032
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ie', 'cyrl.o')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.ie', 'cyrl.shcha')",0.532258064516129
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ha', 'cyrl.shcha')",0.532258064516129
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.o', 'cyrl.shcha')",0.6129032258064516
cyrillic,pt-sans,"('cyrl.o', 'cyrl.shcha', 'cyrl.te')",0.6290322580645161
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.pe')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.shcha', 'cyrl.te')",0.46774193548387094
cyrillic,pt-sans,"('cyrl.e', 'cyrl.o', 'cyrl.te')",0.8225806451612904
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.o', 'cyrl.pe')",0.6451612903225806
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.o', 'cyrl.pe')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.e', 'cyrl.shcha', 'cyrl.te')",0.532258064516129
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ie', 'cyrl.shcha')",0.5967741935483871
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.o')",0.7741935483870968
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.o', 'cyrl.te')",0.6935483870967742
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.o', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.pe', 'cyrl.shcha', 'cyrl.te')",0.7580645161290323
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.ie', 'cyrl.o')",0.9193548387096774
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.o', 'cyrl.te')",0.9193548387096774
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ha', 'cyrl.pe')",0.6935483870967742
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.shcha', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.o', 'cyrl.pe', 'cyrl.shcha')",0.6290322580645161
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ha', 'cyrl.ie')",0.6612903225806451
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.ie', 'cyrl.te')",0.7580645161290323
cyrillic,pt-sans,"('cyrl.e', 'cyrl.pe', 'cyrl.shcha')",0.6612903225806451
cyrillic,pt-sans,"('cyrl.e', 'cyrl.o', 'cyrl.shcha')",0.8225806451612904
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ie', 'cyrl.shcha')",0.8870967741935484
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ha', 'cyrl.o')",0.7096774193548387
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.shcha', 'cyrl.te')",0.5806451612903226
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.ha')",0.6612903225806451
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ha', 'cyrl.shcha')",0.4838709677419355
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ie', 'cyrl.te')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ha', 'cyrl.te')",0.7258064516129032
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ie', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.e', 'cyrl.pe', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.ie', 'cyrl.pe')",0.6935483870967742
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.pe', 'cyrl.te')",0.6612903225806451
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.pe', 'cyrl.shcha')",0.6290322580645161
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.pe', 'cyrl.shcha')",0.8387096774193549
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.pe', 'cyrl.te')",0.9193548387096774
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ie', 'cyrl.pe')",0.9516129032258065
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.o', 'cyrl.pe')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.shcha')",0.5645161290322581
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.pe', 'cyrl.te')",0.9032258064516129
cyrillic,pt-sans,"('cyrl.ie', 'cyrl.o', 'cyrl.shcha')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ha', 'cyrl.te')",0.9354838709677419
cyrillic,pt-sans,"('cyrl.ha', 'cyrl.pe', 'cyrl.shcha')",0.45161290322580644
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.o', 'cyrl.shcha')",0.5967741935483871
cyrillic,pt-sans,"('cyrl.o', 'cyrl.pe', 'cyrl.te')",0.9193548387096774
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ghe', 'cyrl.ie')",0.9193548387096774
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ha', 'cyrl.pe')",0.7903225806451613
cyrillic,pt-sans,"('cyrl.e', 'cyrl.ha', 'cyrl.o')",0.8387096774193549
cyrillic,pt-sans,"('cyrl.ghe', 'cyrl.ie', 'cyrl.pe')",0.9516129032258065
cyrillic,pt-serif,"('cyrl.te', 'cyrl.u', 'cyrl.ze')",0.6333333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.te', 'cyrl.ze')",0.8166666666666667
cyrillic,pt-serif,"('cyrl.el', 'cyrl.te', 'cyrl.u')",0.5833333333333334
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.ha')",0.6666666666666666
cyrillic,pt-serif,"('cyrl.te', 'cyrl.u', 'cyrl.ve')",0.48333333333333334
cyrillic,pt-serif,"('cyrl.el', 'cyrl.u', 'cyrl.ve')",0.6
cyrillic,pt-serif,"('cyrl.er', 'cyrl.ve', 'cyrl.ze')",0.7833333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.er', 'cyrl.ha')",0.6333333333333333
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.te', 'cyrl.ze')",0.6833333333333333
cyrillic,pt-serif,"('cyrl.te', 'cyrl.ve', 'cyrl.ze')",0.75
cyrillic,pt-serif,"('cyrl.el', 'cyrl.er', 'cyrl.ze')",0.48333333333333334
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.ve', 'cyrl.ze')",0.8833333333333333
cyrillic,pt-serif,"('cyrl.el', 'cyrl.ha', 'cyrl.te')",0.48333333333333334
cyrillic,pt-serif,"('cyrl.el', 'cyrl.er', 'cyrl.te')",0.7166666666666667
cyrillic,pt-serif,"('cyrl.e', 'cyrl.er', 'cyrl.ve')",0.48333333333333334
cyrillic,pt-serif,"('cyrl.e', 'cyrl.ve', 'cyrl.ze')",0.5166666666666667
cyrillic,pt-serif,"('cyrl.e', 'cyrl.te', 'cyrl.u')",0.6166666666666667
cyrillic,pt-serif,"('cyrl.er', 'cyrl.ha', 'cyrl.ve')",0.7666666666666667
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.u', 'cyrl.ze')",0.65
cyrillic,pt-serif,"('cyrl.el', 'cyrl.te', 'cyrl.ze')",0.7166666666666667
cyrillic,pt-serif,"('cyrl.er', 'cyrl.te', 'cyrl.ze')",0.48333333333333334
cyrillic,pt-serif,"('cyrl.e', 'cyrl.ha', 'cyrl.ve')",0.7666666666666667
cyrillic,pt-serif,"('cyrl.er', 'cyrl.ha', 'cyrl.ze')",0.6833333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.er')",0.55
cyrillic,pt-serif,"('cyrl.el', 'cyrl.ve', 'cyrl.ze')",0.9
cyrillic,pt-serif,"('cyrl.u', 'cyrl.ve', 'cyrl.ze')",0.8833333333333333
cyrillic,pt-serif,"('cyrl.er', 'cyrl.te', 'cyrl.u')",0.4
cyrillic,pt-serif,"('cyrl.e', 'cyrl.er', 'cyrl.ze')",0.85
cyrillic,pt-serif,"('cyrl.e', 'cyrl.ha', 'cyrl.u')",0.75
cyrillic,pt-serif,"('cyrl.el', 'cyrl.er', 'cyrl.ha')",0.5666666666666667
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.te')",0.75
cyrillic,pt-serif,"('cyrl.e', 'cyrl.ha', 'cyrl.ze')",0.9
cyrillic,pt-serif,"('cyrl.er', 'cyrl.u', 'cyrl.ve')",0.7333333333333333
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.te', 'cyrl.u')",0.6166666666666667
cyrillic,pt-serif,"('cyrl.el', 'cyrl.er', 'cyrl.u')",0.43333333333333335
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.u')",0.75
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.u', 'cyrl.ve')",0.6333333333333333
cyrillic,pt-serif,"('cyrl.ha', 'cyrl.te', 'cyrl.ve')",0.5
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.ze')",0.8666666666666667
cyrillic,pt-serif,"('cyrl.e', 'cyrl.er', 'cyrl.te')",0.5333333333333333
cyrillic,pt-serif,"('cyrl.el', 'cyrl.ha', 'cyrl.u')",0.4666666666666667
cyrillic,pt-serif,"('cyrl.el', 'cyrl.u', 'cyrl.ze')",0.6333333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.el', 'cyrl.ve')",0.6
cyrillic,pt-serif,"('cyrl.el', 'cyrl.er', 'cyrl.ve')",0.75
cyrillic,pt-serif,"('cyrl.e', 'cyrl.ha', 'cyrl.te')",0.7333333333333333
cyrillic,pt-serif,"('cyrl.el', 'cyrl.ha', 'cyrl.ze')",0.5
cyrillic,pt-serif,"('cyrl.er', 'cyrl.ha', 'cyrl.te')",0.7333333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.u', 'cyrl.ve')",0.7833333333333333
cyrillic,pt-serif,"('cyrl.e', 'cyrl.te', 'cyrl.ve')",0.7333333333333333
cyrillic,pt-serif,"('cyrl.el', 'cyrl.ha', 'cyrl.ve')",0.4666666666666667
cyrillic,pt-serif,"('cyrl.el', 'cyrl.te', 'cyrl.ve')",0.7
cyrillic,pt-serif,"('cyrl.e', 'cyrl.er', 'cyrl.u')",0.55
cyrillic,pt-serif,"('cyrl.e', 'cyrl.u', 'cyrl.ze')",0.9
cyrillic,pt-serif,"('cyrl.er', 'cyrl.te', 'cyrl.ve')",0.75
cyrillic,pt-serif,"('cyrl.er', 'cyrl.ha', 'cyrl.u')",0.6
cyrillic,pt-serif,"('cyrl.er', 'cyrl.u', 'cyrl.ze')",0.6
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Ra')",0.6140350877192983
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ttha', 'deva.Va')",0.8245614035087719
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ma', 'deva.Ra')",0.5964912280701754
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ma', 'deva.Ttha')",0.8070175438596491
devanagari,itf-devanagari,"('deva.Ma', 'deva.Nya', 'deva.Va')",0.7017543859649122
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ma', 'deva.Nya')",0.8245614035087719
devanagari,itf-devanagari,"('deva.Ma', 'deva.Nya', 'deva.Ttha')",0.40350877192982454
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Va')",0.7192982456140351
devanagari,itf-devanagari,"('deva.Ca', 'deva.Jha', 'deva.Nya')",0.7543859649122807
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ma', 'deva.Nya')",0.40350877192982454
devanagari,itf-devanagari,"('deva.Ra', 'deva.Ttha', 'deva.Va')",0.7719298245614035
devanagari,itf-devanagari,"('deva.Ca', 'deva.Jha', 'deva.Ra')",0.6491228070175439
devanagari,itf-devanagari,"('deva.Ma', 'deva.Ra', 'deva.Va')",0.5087719298245614
devanagari,itf-devanagari,"('deva.Jha', 'deva.Nya', 'deva.Ttha')",0.631578947368421
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Ma')",0.7894736842105263
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Jha')",0.5087719298245614
devanagari,itf-devanagari,"('deva.Bha', 'deva.Jha', 'deva.Ttha')",0.543859649122807
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ma', 'deva.Nya')",0.7719298245614035
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ttha', 'deva.Va')",0.7368421052631579
devanagari,itf-devanagari,"('deva.Ca', 'deva.Nya', 'deva.Ra')",0.7719298245614035
devanagari,itf-devanagari,"('deva.Ca', 'deva.Nya', 'deva.Va')",0.543859649122807
devanagari,itf-devanagari,"('deva.Ca', 'deva.Nya', 'deva.Ttha')",0.7368421052631579
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ma', 'deva.Va')",0.7719298245614035
devanagari,itf-devanagari,"('deva.Ca', 'deva.Jha', 'deva.Ma')",0.42105263157894735
devanagari,itf-devanagari,"('deva.Nya', 'deva.Ra', 'deva.Ttha')",0.5614035087719298
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Nya')",0.8070175438596491
devanagari,itf-devanagari,"('deva.Jha', 'deva.Nya', 'deva.Va')",0.6140350877192983
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ma', 'deva.Ra')",0.8947368421052632
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ma', 'deva.Ra')",0.6140350877192983
devanagari,itf-devanagari,"('deva.Bha', 'deva.Jha', 'deva.Ma')",0.8596491228070176
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ma', 'deva.Va')",0.8596491228070176
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ra', 'deva.Ttha')",0.47368421052631576
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ma', 'deva.Ttha')",0.5789473684210527
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ca', 'deva.Ttha')",0.5263157894736842
devanagari,itf-devanagari,"('deva.Ca', 'deva.Jha', 'deva.Va')",0.8421052631578947
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ra', 'deva.Va')",0.7894736842105263
devanagari,itf-devanagari,"('deva.Bha', 'deva.Nya', 'deva.Ra')",0.543859649122807
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ra', 'deva.Va')",0.49122807017543857
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ttha', 'deva.Va')",0.8070175438596491
devanagari,itf-devanagari,"('deva.Bha', 'deva.Nya', 'deva.Va')",0.6140350877192983
devanagari,itf-devanagari,"('deva.Ma', 'deva.Ttha', 'deva.Va')",0.7368421052631579
devanagari,itf-devanagari,"('deva.Ma', 'deva.Ra', 'deva.Ttha')",0.42105263157894735
devanagari,itf-devanagari,"('deva.Bha', 'deva.Ra', 'deva.Va')",0.43859649122807015
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ra', 'deva.Ttha')",0.38596491228070173
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ma', 'deva.Va')",0.47368421052631576
devanagari,itf-devanagari,"('deva.Bha', 'deva.Jha', 'deva.Nya')",0.40350877192982454
devanagari,itf-devanagari,"('deva.Ca', 'deva.Jha', 'deva.Ttha')",0.5614035087719298
devanagari,itf-devanagari,"('deva.Nya', 'deva.Ra', 'deva.Va')",0.7368421052631579
devanagari,itf-devanagari,"('deva.Ca', 'deva.Ra', 'deva.Ttha')",0.631578947368421
devanagari,itf-devanagari,"('deva.Bha', 'deva.Jha', 'deva.Ra')",0.5614035087719298
devanagari,itf-devanagari,"('deva.Bha', 'deva.Jha', 'deva.Va')",0.47368421052631576
devanagari,itf-devanagari,"('deva.Jha', 'deva.Nya', 'deva.Ra')",0.6666666666666666
devanagari,itf-devanagari,"('deva.Bha', 'deva.Nya', 'deva.Ttha')",0.45614035087719296
devanagari,itf-devanagari,"('deva.Ma', 'deva.Nya', 'deva.Ra')",0.43859649122807015
devanagari,itf-devanagari,"('deva.Nya', 'deva.Ttha', 'deva.Va')",0.5087719298245614
devanagari,itf-devanagari,"('deva.Jha', 'deva.Ma', 'deva.Ttha')",0.543859649122807
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.Pha')",0.8571428571428571
devanagari,lohit-devanagari,"('deva.Ga', 'deva.La', 'deva.Pa')",0.5873015873015873
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Pha', 'deva.Ya')",0.6666666666666666
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Tha', 'deva.Ya')",0.6984126984126984
devanagari,lohit-devanagari,"('deva.Pa', 'deva.Pha', 'deva.Tha')",0.746031746031746
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.Nna')",0.6507936507936508
devanagari,lohit-devanagari,"('deva.Ka', 'deva.La', 'deva.Pa')",0.5555555555555556
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Nna', 'deva.Pa')",0.8571428571428571
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Pha', 'deva.Ya')",0.6984126984126984
devanagari,lohit-devanagari,"('deva.Pa', 'deva.Pha', 'deva.Ya')",0.47619047619047616
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Pa', 'deva.Pha')",0.49206349206349204
devanagari,lohit-devanagari,"('deva.Ka', 'deva.La', 'deva.Pha')",0.7142857142857143
devanagari,lohit-devanagari,"('deva.La', 'deva.Nna', 'deva.Ya')",0.5555555555555556
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Pha', 'deva.Ya')",0.42857142857142855
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Nna', 'deva.Pa')",0.7142857142857143
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Pha', 'deva.Tha')",0.5714285714285714
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Pa', 'deva.Tha')",0.6349206349206349
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Tha', 'deva.Ya')",0.6984126984126984
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Pa', 'deva.Tha')",0.47619047619047616
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Pa', 'deva.Pha')",0.5079365079365079
devanagari,lohit-devanagari,"('deva.Nna', 'deva.Pa', 'deva.Ya')",0.5714285714285714
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.Pa')",0.5555555555555556
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Nna', 'deva.Tha')",0.6190476190476191
devanagari,lohit-devanagari,"('deva.Ga', 'deva.La', 'deva.Pha')",0.5873015873015873
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.Tha')",0.49206349206349204
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.La')",0.7619047619047619
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Nna', 'deva.Tha')",0.4126984126984127
devanagari,lohit-devanagari,"('deva.Ga', 'deva.La', 'deva.Ya')",0.47619047619047616
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Pa', 'deva.Ya')",0.8095238095238095
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Pha', 'deva.Tha')",0.746031746031746
devanagari,lohit-devanagari,"('deva.La', 'deva.Pa', 'deva.Ya')",0.8412698412698413
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Nna', 'deva.Ya')",0.49206349206349204
devanagari,lohit-devanagari,"('deva.Ga', 'deva.La', 'deva.Nna')",0.6507936507936508
devanagari,lohit-devanagari,"('deva.Ka', 'deva.La', 'deva.Ya')",0.5079365079365079
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Nna', 'deva.Pha')",0.5714285714285714
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Pha', 'deva.Tha')",0.5714285714285714
devanagari,lohit-devanagari,"('deva.Ka', 'deva.La', 'deva.Tha')",0.6507936507936508
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Pa', 'deva.Pha')",0.7936507936507936
devanagari,lohit-devanagari,"('deva.La', 'deva.Nna', 'deva.Pha')",0.5079365079365079
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Pa', 'deva.Tha')",0.47619047619047616
devanagari,lohit-devanagari,"('deva.La', 'deva.Pa', 'deva.Tha')",0.5079365079365079
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Tha', 'deva.Ya')",0.746031746031746
devanagari,lohit-devanagari,"('deva.Ga', 'deva.La', 'deva.Tha')",0.5079365079365079
devanagari,lohit-devanagari,"('deva.Ka', 'deva.Nna', 'deva.Pha')",0.6984126984126984
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Ka', 'deva.Ya')",0.49206349206349204
devanagari,lohit-devanagari,"('deva.Pa', 'deva.Tha', 'deva.Ya')",0.5396825396825397
devanagari,lohit-devanagari,"('deva.La', 'deva.Nna', 'deva.Tha')",0.38095238095238093
devanagari,lohit-devanagari,"('deva.La', 'deva.Pa', 'deva.Pha')",0.7777777777777778
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Nna', 'deva.Ya')",0.4444444444444444
devanagari,lohit-devanagari,"('deva.La', 'deva.Pha', 'deva.Tha')",0.4603174603174603
devanagari,lohit-devanagari,"('deva.Pha', 'deva.Tha', 'deva.Ya')",0.6825396825396826
devanagari,lohit-devanagari,"('deva.Ka', 'deva.La', 'deva.Nna')",0.6190476190476191
devanagari,lohit-devanagari,"('deva.Ga', 'deva.Pa', 'deva.Ya')",0.8253968253968254
devanagari,lohit-devanagari,"('deva.La', 'deva.Pha', 'deva.Ya')",0.49206349206349204
